YEAR,JURISDICTION,LOCATION,AGE_GROUP,METRIC,DETECTION_METHOD,FINES
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Mobile camera,261
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Police issued,85
2023,VIC,Remote Australia,65 and over,speed_fines,Mobile camera,1
2023,VIC,Remote Australia,65 and over,speed_fines,Police issued,8
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Fixed camera,679
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Mobile camera,175
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Police issued,4
2023,NSW,Inner Regional Australia,65 and over,speed_fines,Police issued,518
2023,NSW,Major Cities of Australia,65 and over,speed_fines,Police issued,239
2023,NSW,Outer Regional Australia,65 and over,speed_fines,Police issued,189
2023,NSW,Remote Australia,65 and over,speed_fines,Police issued,15
2023,NSW,Very Remote Australia,65 and over,speed_fines,Police issued,2
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Fixed camera,350
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Mobile camera,1364
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Police issued,397
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Fixed camera,4888
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Mobile camera,3967
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Police issued,326
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Fixed camera,7
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Mobile camera,287
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Police issued,64
2023,VIC,Remote Australia,65 and over,speed_fines,Police issued,2
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Fixed camera,527
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Mobile camera,203
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Police issued,4
2023,NSW,Inner Regional Australia,65 and over,speed_fines,Police issued,577
2023,NSW,Major Cities of Australia,65 and over,speed_fines,Police issued,390
2023,NSW,Outer Regional Australia,65 and over,speed_fines,Police issued,198
2023,NSW,Remote Australia,65 and over,speed_fines,Police issued,12
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Fixed camera,160
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Mobile camera,1284
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Police issued,397
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Fixed camera,4334
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Mobile camera,3784
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Police issued,335
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Fixed camera,4
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Mobile camera,255
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Police issued,81
2023,VIC,Remote Australia,65 and over,speed_fines,Police issued,6
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Fixed camera,444
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Mobile camera,205
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Police issued,6
2023,NSW,Inner Regional Australia,65 and over,speed_fines,Police issued,415
2023,NSW,Major Cities of Australia,65 and over,speed_fines,Police issued,226
2023,NSW,Outer Regional Australia,65 and over,speed_fines,Police issued,144
2023,NSW,Remote Australia,65 and over,speed_fines,Police issued,3
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Fixed camera,237
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Mobile camera,1281
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Police issued,427
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Fixed camera,4298
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Mobile camera,4325
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Police issued,359
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Fixed camera,5
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Mobile camera,268
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Police issued,73
2023,VIC,Remote Australia,65 and over,speed_fines,Police issued,10
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Fixed camera,431
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Mobile camera,237
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Police issued,7
2023,NSW,Inner Regional Australia,65 and over,speed_fines,Police issued,569
2023,NSW,Major Cities of Australia,65 and over,speed_fines,Police issued,252
2023,NSW,Outer Regional Australia,65 and over,speed_fines,Police issued,197
2023,NSW,Remote Australia,65 and over,speed_fines,Police issued,10
2023,NSW,Very Remote Australia,65 and over,speed_fines,Police issued,4
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Fixed camera,327
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Mobile camera,1056
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Police issued,539
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Fixed camera,4860
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Mobile camera,3777
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Police issued,461
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Fixed camera,8
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Mobile camera,218
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Police issued,88
2023,VIC,Remote Australia,65 and over,speed_fines,Police issued,11
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Fixed camera,570
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Mobile camera,214
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Police issued,7
2023,NSW,Inner Regional Australia,65 and over,speed_fines,Police issued,544
2023,NSW,Major Cities of Australia,65 and over,speed_fines,Police issued,249
2023,NSW,Outer Regional Australia,65 and over,speed_fines,Police issued,229
2023,NSW,Remote Australia,65 and over,speed_fines,Police issued,18
2023,NSW,Very Remote Australia,65 and over,speed_fines,Police issued,3
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Fixed camera,432
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Mobile camera,1202
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Police issued,428
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Fixed camera,4889
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Mobile camera,3723
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Police issued,351
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Fixed camera,6
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Mobile camera,269
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Police issued,65
2023,VIC,Remote Australia,65 and over,speed_fines,Police issued,4
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Fixed camera,615
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Mobile camera,242
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Police issued,2
2023,NSW,Inner Regional Australia,65 and over,speed_fines,Police issued,572
2023,NSW,Major Cities of Australia,65 and over,speed_fines,Police issued,231
2023,NSW,Outer Regional Australia,65 and over,speed_fines,Police issued,227
2023,NSW,Remote Australia,65 and over,speed_fines,Police issued,11
2023,NSW,Very Remote Australia,65 and over,speed_fines,Police issued,1
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Fixed camera,581
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Mobile camera,1300
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Police issued,539
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Fixed camera,5337
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Mobile camera,3836
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Police issued,362
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Fixed camera,4
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Mobile camera,247
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Police issued,103
2023,VIC,Remote Australia,65 and over,speed_fines,Police issued,3
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Fixed camera,524
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Mobile camera,257
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Police issued,6
2023,NSW,Inner Regional Australia,65 and over,speed_fines,Police issued,477
2023,NSW,Major Cities of Australia,65 and over,speed_fines,Police issued,243
2023,NSW,Outer Regional Australia,65 and over,speed_fines,Police issued,187
2023,NSW,Remote Australia,65 and over,speed_fines,Police issued,14
2023,NSW,Very Remote Australia,65 and over,speed_fines,Police issued,2
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Fixed camera,510
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Mobile camera,1270
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Police issued,546
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Fixed camera,5840
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Mobile camera,4074
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Police issued,385
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Fixed camera,2
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Mobile camera,207
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Police issued,112
2023,VIC,Remote Australia,65 and over,speed_fines,Police issued,3
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Fixed camera,590
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Mobile camera,195
2023,ACT,Major Cities of Australia,65 and over,speed_fines,Police issued,2
2023,NSW,Inner Regional Australia,65 and over,speed_fines,Police issued,560
2023,NSW,Major Cities of Australia,65 and over,speed_fines,Police issued,350
2023,NSW,Outer Regional Australia,65 and over,speed_fines,Police issued,198
2023,NSW,Remote Australia,65 and over,speed_fines,Police issued,12
2023,NSW,Very Remote Australia,65 and over,speed_fines,Police issued,1
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Fixed camera,448
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Mobile camera,1244
2023,VIC,Inner Regional Australia,65 and over,speed_fines,Police issued,519
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Fixed camera,6203
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Mobile camera,4145
2023,VIC,Major Cities of Australia,65 and over,speed_fines,Police issued,386
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Fixed camera,2
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Mobile camera,231
2023,VIC,Outer Regional Australia,65 and over,speed_fines,Police issued,72
2023,VIC,Remote Australia,65 and over,speed_fines,Police issued,2
2008,NSW,All regions,All ages,speed_fines,Fixed or mobile camera,590408
2008,NT,All regions,All ages,speed_fines,Fixed or mobile camera,23865
2008,QLD,All regions,All ages,speed_fines,Fixed or mobile camera,502886
2008,SA,All regions,All ages,speed_fines,Fixed or mobile camera,119500
2008,TAS,All regions,All ages,speed_fines,Fixed or mobile camera,59962
2008,VIC,All regions,All ages,speed_fines,Fixed or mobile camera,1114036
2008,WA,All regions,All ages,speed_fines,Fixed or mobile camera,228822
2009,NSW,All regions,All ages,speed_fines,Fixed or mobile camera,513616
2009,NT,All regions,All ages,speed_fines,Fixed or mobile camera,19893
2009,QLD,All regions,All ages,speed_fines,Fixed or mobile camera,475870
2009,SA,All regions,All ages,speed_fines,Fixed or mobile camera,107676
2009,TAS,All regions,All ages,speed_fines,Fixed or mobile camera,67768
2009,VIC,All regions,All ages,speed_fines,Fixed or mobile camera,1136590
2009,WA,All regions,All ages,speed_fines,Fixed or mobile camera,254858
2010,ACT,All regions,All ages,speed_fines,Fixed or mobile camera,58705
2010,NSW,All regions,All ages,speed_fines,Fixed or mobile camera,390746
2010,NT,All regions,All ages,speed_fines,Fixed or mobile camera,26775
2010,QLD,All regions,All ages,speed_fines,Fixed or mobile camera,440622
2010,SA,All regions,All ages,speed_fines,Fixed or mobile camera,91335
2010,TAS,All regions,All ages,speed_fines,Fixed or mobile camera,37376
2010,VIC,All regions,All ages,speed_fines,Fixed or mobile camera,1172460
2010,WA,All regions,All ages,speed_fines,Fixed or mobile camera,300344
2011,ACT,All regions,All ages,speed_fines,Fixed or mobile camera,56719
2011,NSW,All regions,All ages,speed_fines,Fixed or mobile camera,389649
2011,NT,All regions,All ages,speed_fines,Fixed or mobile camera,24633
2011,QLD,All regions,All ages,speed_fines,Fixed or mobile camera,588714
2011,SA,All regions,All ages,speed_fines,Fixed or mobile camera,61859
2011,TAS,All regions,All ages,speed_fines,Fixed or mobile camera,24427
2011,VIC,All regions,All ages,speed_fines,Fixed or mobile camera,1151555
2011,WA,All regions,All ages,speed_fines,Fixed or mobile camera,558552
2012,ACT,All regions,All ages,speed_fines,Fixed or mobile camera,54201
2012,NSW,All regions,All ages,speed_fines,Fixed or mobile camera,432586
2012,NT,All regions,All ages,speed_fines,Fixed or mobile camera,27730
2012,QLD,All regions,All ages,speed_fines,Fixed or mobile camera,653679
2012,SA,All regions,All ages,speed_fines,Fixed or mobile camera,54773
2012,TAS,All regions,All ages,speed_fines,Fixed or mobile camera,7410
2012,VIC,All regions,All ages,speed_fines,Fixed or mobile camera,1185037
2012,WA,All regions,All ages,speed_fines,Fixed or mobile camera,588746
2013,ACT,All regions,All ages,speed_fines,Fixed or mobile camera,51948
2013,NSW,All regions,All ages,speed_fines,Fixed or mobile camera,426904
2013,NT,All regions,All ages,speed_fines,Fixed or mobile camera,24536
2013,QLD,All regions,All ages,speed_fines,Fixed or mobile camera,762905
2013,SA,All regions,All ages,speed_fines,Fixed or mobile camera,74391
2013,TAS,All regions,All ages,speed_fines,Fixed or mobile camera,7517
2013,VIC,All regions,All ages,speed_fines,Fixed or mobile camera,1015986
2013,WA,All regions,All ages,speed_fines,Fixed or mobile camera,543491
2014,ACT,All regions,All ages,speed_fines,Fixed or mobile camera,45120
2014,NSW,All regions,All ages,speed_fines,Fixed or mobile camera,468465
2014,NT,All regions,All ages,speed_fines,Fixed or mobile camera,22871
2014,QLD,All regions,All ages,speed_fines,Fixed or mobile camera,1004090
2014,SA,All regions,All ages,speed_fines,Fixed or mobile camera,100562
2014,TAS,All regions,All ages,speed_fines,Fixed or mobile camera,9250
2014,VIC,All regions,All ages,speed_fines,Fixed or mobile camera,1307924
2014,WA,All regions,All ages,speed_fines,Fixed or mobile camera,711518
2015,ACT,All regions,All ages,speed_fines,Fixed or mobile camera,50640
2015,NSW,All regions,All ages,speed_fines,Fixed or mobile camera,486571
2015,NT,All regions,All ages,speed_fines,Fixed or mobile camera,24928
2015,QLD,All regions,All ages,speed_fines,Fixed or mobile camera,1076622
2015,SA,All regions,All ages,speed_fines,Fixed or mobile camera,85282
2015,TAS,All regions,All ages,speed_fines,Fixed or mobile camera,15220
2015,VIC,All regions,All ages,speed_fines,Fixed or mobile camera,1306201
2015,WA,All regions,All ages,speed_fines,Fixed or mobile camera,752276
2016,ACT,All regions,All ages,speed_fines,Fixed or mobile camera,55750
2016,NSW,All regions,All ages,speed_fines,Fixed or mobile camera,494676
2016,NT,All regions,All ages,speed_fines,Fixed or mobile camera,22239
2016,QLD,All regions,All ages,speed_fines,Fixed or mobile camera,659305
2016,SA,All regions,All ages,speed_fines,Fixed or mobile camera,182856
2016,TAS,All regions,All ages,speed_fines,Fixed or mobile camera,15977
2016,VIC,All regions,All ages,speed_fines,Fixed or mobile camera,1266642
2016,WA,All regions,All ages,speed_fines,Fixed or mobile camera,567954
2017,ACT,All regions,All ages,speed_fines,Fixed or mobile camera,52913
2017,NSW,All regions,All ages,speed_fines,Fixed or mobile camera,478004
2017,NSW,All regions,All ages,speed_fines,Police issued,253949
2017,NT,All regions,All ages,speed_fines,Fixed or mobile camera,22556
2017,QLD,All regions,All ages,speed_fines,Fixed or mobile camera,733717
2017,SA,All regions,All ages,speed_fines,Fixed or mobile camera,162804
2017,TAS,All regions,All ages,speed_fines,Fixed or mobile camera,13095
2017,VIC,All regions,All ages,speed_fines,Fixed or mobile camera,1220180
2017,WA,All regions,All ages,speed_fines,Fixed or mobile camera,646380
2017,WA,All regions,All ages,speed_fines,Police issued,107803
2018,ACT,All regions,All ages,speed_fines,Fixed or mobile camera,66449
2018,NSW,All regions,All ages,speed_fines,Fixed or mobile camera,444372
2018,NSW,All regions,All ages,speed_fines,Police issued,237017
2018,NT,All regions,All ages,speed_fines,Fixed or mobile camera,27639
2018,NT,All regions,All ages,speed_fines,Police issued,9813
2018,QLD,All regions,All ages,speed_fines,Fixed or mobile camera,859691
2018,QLD,All regions,All ages,speed_fines,Police issued,161732
2018,SA,All regions,All ages,speed_fines,Fixed or mobile camera,174731
2018,TAS,All regions,All ages,speed_fines,Fixed or mobile camera,8609
2018,VIC,All regions,All ages,speed_fines,Fixed or mobile camera,1600565
2018,WA,All regions,All ages,speed_fines,Fixed or mobile camera,573664
2018,WA,All regions,All ages,speed_fines,Police issued,115534
2019,ACT,All regions,All ages,speed_fines,Fixed or mobile camera,59330
2019,NSW,All regions,All ages,speed_fines,Fixed or mobile camera,442556
2019,NSW,All regions,All ages,speed_fines,Police issued,216237
2019,NT,All regions,All ages,speed_fines,Fixed or mobile camera,27208
2019,NT,All regions,All ages,speed_fines,Police issued,12292
2019,QLD,All regions,All ages,speed_fines,Fixed or mobile camera,886731
2019,QLD,All regions,All ages,speed_fines,Police issued,155049
2019,SA,All regions,All ages,speed_fines,Fixed or mobile camera,202914
2019,TAS,All regions,All ages,speed_fines,Fixed or mobile camera,6738
2019,VIC,All regions,All ages,speed_fines,Fixed or mobile camera,1004679
2019,WA,All regions,All ages,speed_fines,Fixed or mobile camera,580734
2019,WA,All regions,All ages,speed_fines,Police issued,102262
2020,ACT,All regions,All ages,speed_fines,Fixed or mobile camera,57612
2020,NSW,All regions,All ages,speed_fines,Fixed or mobile camera,707453
2020,NSW,All regions,All ages,speed_fines,Police issued,207863
2020,NT,All regions,All ages,speed_fines,Fixed or mobile camera,33009
2020,NT,All regions,All ages,speed_fines,Police issued,7912
2020,QLD,All regions,All ages,speed_fines,Fixed or mobile camera,779069
2020,QLD,All regions,All ages,speed_fines,Police issued,131789
2020,SA,All regions,All ages,speed_fines,Fixed or mobile camera,175237
2020,TAS,All regions,All ages,speed_fines,Fixed or mobile camera,5430
2020,TAS,All regions,All ages,speed_fines,Police issued,35321
2020,VIC,All regions,All ages,speed_fines,Fixed or mobile camera,937192
2020,WA,All regions,All ages,speed_fines,Fixed or mobile camera,595363
2020,WA,All regions,All ages,speed_fines,Police issued,100223
2021,ACT,All regions,All ages,speed_fines,Fixed or mobile camera,113807
2021,NSW,All regions,All ages,speed_fines,Fixed or mobile camera,1273155
2021,NSW,All regions,All ages,speed_fines,Police issued,179465
2021,NT,All regions,All ages,speed_fines,Fixed or mobile camera,31997
2021,NT,All regions,All ages,speed_fines,Police issued,6651
2021,QLD,All regions,All ages,speed_fines,Fixed or mobile camera,865513
2021,QLD,All regions,All ages,speed_fines,Police issued,113413
2021,SA,All regions,All ages,speed_fines,Fixed or mobile camera,202693
2021,TAS,All regions,All ages,speed_fines,Fixed or mobile camera,4244
2021,TAS,All regions,All ages,speed_fines,Police issued,34984
2021,VIC,All regions,All ages,speed_fines,Fixed or mobile camera,1231672
2021,WA,All regions,All ages,speed_fines,Fixed or mobile camera,734701
2021,WA,All regions,All ages,speed_fines,Police issued,74843
2022,NSW,All regions,All ages,speed_fines,Fixed or mobile camera,1053321
2022,NSW,All regions,All ages,speed_fines,Police issued,164275
2022,NT,All regions,All ages,speed_fines,Fixed or mobile camera,27390
2022,NT,All regions,All ages,speed_fines,Police issued,6252
2022,QLD,All regions,All ages,speed_fines,Fixed or mobile camera,777226
2022,QLD,All regions,All ages,speed_fines,Police issued,72173
2022,SA,All regions,All ages,speed_fines,Fixed or mobile camera,157432
2022,SA,All regions,All ages,speed_fines,Police issued,28764
2022,TAS,All regions,All ages,speed_fines,Fixed or mobile camera,14023
2022,TAS,All regions,All ages,speed_fines,Police issued,28714
2022,VIC,All regions,All ages,speed_fines,Fixed or mobile camera,1255302
2022,VIC,All regions,All ages,speed_fines,Police issued,122929
2022,WA,All regions,All ages,speed_fines,Fixed or mobile camera,775750
2022,WA,All regions,All ages,speed_fines,Police issued,67791
